schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,townname,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.170000076293945,82,120,40006,„”‰‡,11,3,4,1,32,0,4,124,27,76.4800033569336,18.5,27,76.88999938964844,11.100000381469727,1,0,0,1,0,4,82.302001953125,9.986666679382324,90,81.04533386230469,10.00333309173584,90,0,NA,NA,3,40006,3
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.170000076293945,82,120,40006,„”‰‡,11,3,4,3,31,0,4,124,33,77.63999938964844,12.100000381469727,33,71.8499984741211,18.200000762939453,1,0,0,1,0,4,82.302001953125,9.986666679382324,90,81.04533386230469,10.00333309173584,90,0,NA,NA,3,40006,3
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.170000076293945,82,120,40006,„”‰‡,11,3,4,4,31,0,4,124,30,92.66999816894531,0,30,94.9000015258789,0,1,0,0,1,0,4,82.302001953125,9.986666679382324,90,81.04533386230469,10.00333309173584,90,0,NA,NA,3,40006,3
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.170000076293945,82,120,40006,„”‰‡,11,3,4,2,30,0,4,124,30,81.09400177001953,6.71999979019165,30,80.86399841308594,1.9900000095367432,NA,1,0,1,0,4,82.302001953125,9.986666679382324,90,81.04533386230469,10.00333309173584,90,1,30,30,3,40006,3
31048,46,27,19,15,1,1,1,2,2,2,19,70,48,22.920000076293945,73,48,40006,„”‰‡,11,11,4,2,21,0,2,46,23,73.95999908447266,21.700000762939453,23,69.61000061035156,17.399999618530273,1,0,0,1,0,2,73.95999908447266,21.700000762939453,23,69.61000061035156,17.399999618530273,23,0,NA,NA,11,40006,11
31048,46,27,19,15,1,1,1,2,2,2,19,70,48,22.920000076293945,73,48,40006,„”‰‡,11,11,4,1,25,0,2,46,25,72.1167984008789,24.042400360107422,25,70.35880279541016,20.472000122070312,NA,1,0,1,0,2,73.95999908447266,21.700000762939453,23,69.61000061035156,17.399999618530273,23,1,25,25,11,40006,11
31049,66,38,28,13,1,1,1,1,3,2,14,77,51,7.690000057220459,80,52,40006,„”‰‡,11,2,4,1,28,0,2,55,29,80.44999694824219,6.900000095367432,28,77.86000061035156,10.699999809265137,1,0,0,0,0,2,79.73345947265625,7.69615364074707,52,76.74607849121094,13.721569061279297,51,0,NA,NA,2,40006,2
31049,66,38,28,13,1,1,1,1,3,2,14,77,51,7.690000057220459,80,52,40006,„”‰‡,11,2,4,2,27,0,2,55,23,78.83000183105469,8.699999809265137,23,75.38999938964844,17.399999618530273,1,0,0,0,0,2,79.73345947265625,7.69615364074707,52,76.74607849121094,13.721569061279297,51,0,NA,NA,2,40006,2
31052,92,47,45,19,1,1,1,1,3,3,5,87,83,1.190000057220459,88,84,40006,„”‰‡,11,2,4,1,30,0,3,92,28,87.61000061035156,0,28,86.93000030517578,0,1,0,0,0,0,3,87.4751205444336,1.17380952835083,84,86.45843505859375,4.802409648895264,83,0,NA,NA,2,40006,2
31052,92,47,45,19,1,1,1,1,3,3,5,87,83,1.190000057220459,88,84,40006,„”‰‡,11,2,4,2,30,0,3,92,29,85.86000061035156,3.4000000953674316,28,85.31999969482422,7.099999904632568,1,0,0,0,0,3,87.4751205444336,1.17380952835083,84,86.45843505859375,4.802409648895264,83,0,NA,NA,2,40006,2
31052,92,47,45,19,1,1,1,1,3,3,5,87,83,1.190000057220459,88,84,40006,„”‰‡,11,2,4,3,32,0,3,92,27,89.06999969482422,0,27,87.1500015258789,7.400000095367432,1,0,0,0,0,3,87.4751205444336,1.17380952835083,84,86.45843505859375,4.802409648895264,83,0,NA,NA,2,40006,2
31055,61,28,33,16,1,1,1,1,2,2,8,85,61,12.699999809265137,79,63,40006,„”‰‡,11,3,4,2,33,0,2,61,33,82.36000061035156,12.100000381469727,33,87.33000183105469,3,1,0,0,1,0,2,82.36000061035156,12.100000381469727,33,87.33000183105469,3,33,0,NA,NA,3,40006,3
31055,61,28,33,16,1,1,1,1,2,2,8,85,61,12.699999809265137,79,63,40006,„”‰‡,11,3,4,1,28,0,2,61,30,75.30400085449219,13.359999656677246,28,82.2539291381836,13.892857551574707,NA,1,0,1,0,2,82.36000061035156,12.100000381469727,33,87.33000183105469,3,33,1,28,30,3,40006,3
31056,67,28,39,14,1,1,1,1,2,2,25,65,55,22.809999465942383,75,57,40006,„”‰‡,11,4,4,1,32,0,2,67,26,74.7699966430664,30.799999237060547,25,65.44000244140625,24,1,0,0,0,0,2,74.82438659667969,22.80526351928711,57,64.5999984741211,25.472726821899414,55,0,NA,NA,4,40006,4
31056,67,28,39,14,1,1,1,1,2,2,25,65,55,22.809999465942383,75,57,40006,„”‰‡,11,4,4,2,35,0,2,67,31,74.87000274658203,16.100000381469727,30,63.900001525878906,26.700000762939453,1,0,0,0,0,2,74.82438659667969,22.80526351928711,57,64.5999984741211,25.472726821899414,55,0,NA,NA,4,40006,4
31060,71,37,34,13,1,1,1,2,2,2,17,68,42,20,68,50,40006,„”‰‡,11,13,4,1,36,0,2,71,36,68.36000061035156,25,36,62.58000183105469,27.799999237060547,1,0,0,0,0,2,65.910003662109375,25,56,60.74785614013672,28.58571434020996,56,0,NA,NA,13,40006,13
31060,71,37,34,13,1,1,1,2,2,2,17,68,42,20,68,50,40006,„”‰‡,11,13,4,2,35,0,2,71,20,61.5,25,20,57.45000076293945,30,1,0,0,0,0,2,65.910003662109375,25,56,60.74785614013672,28.58571434020996,56,0,NA,NA,13,40006,13
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.979999542236328,74,131,40006,„”‰‡,11,5,4,1,33,0,4,135,33,68.7300033569336,21.200000762939453,32,78.87999725341797,15.600000381469727,1,0,0,1,0,4,74.3479995727539,10.97599983215332,100,79.87141418457031,10.08080768585205,99,0,NA,NA,5,40006,5
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.979999542236328,74,131,40006,„”‰‡,11,5,4,2,35,0,4,135,36,75.69000244140625,8.300000190734863,36,78.36000061035156,11.100000381469727,1,0,0,1,0,4,74.3479995727539,10.97599983215332,100,79.87141418457031,10.08080768585205,99,0,NA,NA,5,40006,5
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.979999542236328,74,131,40006,„”‰‡,11,5,4,4,34,0,4,135,31,78.7699966430664,3.200000047683716,31,82.6500015258789,3.200000047683716,1,0,0,1,0,4,74.3479995727539,10.97599983215332,100,79.87141418457031,10.08080768585205,99,0,NA,NA,5,40006,5
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.979999542236328,74,131,40006,„”‰‡,11,5,4,3,33,0,4,135,31,72.8774185180664,19.444515228271484,30,76.12433624267578,5.433333396911621,NA,1,0,1,0,4,74.3479995727539,10.97599983215332,100,79.87141418457031,10.08080768585205,99,1,30,31,5,40006,5
31063,42,22,20,12,1,1,1,2,2,2,6,79,32,18.75,79,32,40006,„”‰‡,11,6,4,1,20,0,2,42,17,74.94000244140625,11.800000190734863,17,76.589996337890625,5.900000095367432,1,0,0,1,0,2,74.94000244140625,11.800000190734863,17,76.589996337890625,5.900000095367432,17,0,NA,NA,6,40006,6
31063,42,22,20,12,1,1,1,2,2,2,6,79,32,18.75,79,32,40006,„”‰‡,11,6,4,2,22,0,2,42,15,83.60133361816406,26.626667022705078,15,81.73133087158203,6.113333225250244,NA,1,0,1,0,2,74.94000244140625,11.800000190734863,17,76.589996337890625,5.900000095367432,17,1,15,15,6,40006,6
31067,47,23,24,13,1,1,1,3,2,2,11,71,19,26.31999969482422,66,19,40006,„”‰‡,11,17,4,1,23,0,2,47,11,59.45000076293945,27.299999237060547,11,69.18000030517578,9.100000381469727,1,0,0,0,0,2,65.73631286621094,26.331579208374023,19,70.5273666381836,10.53157901763916,19,0,NA,NA,17,40006,17
31067,47,23,24,13,1,1,1,3,2,2,11,71,19,26.31999969482422,66,19,40006,„”‰‡,11,17,4,2,24,0,2,47,8,74.37999725341797,25,8,72.37999725341797,12.5,1,0,0,0,0,2,65.73631286621094,26.331579208374023,19,70.5273666381836,10.53157901763916,19,0,NA,NA,17,40006,17
31068,52,30,22,12,1,1,1,3,2,1,24,62,41,26.829999923706055,71,41,40006,„”‰‡,11,15,4,1,41,0,1,41,41,71,26.829999923706055,41,62,24,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,15,40006,15
31069,46,21,25,14,1,1,1,2,2,2,15,72,40,19.049999237060547,70,42,40006,„”‰‡,11,6,4,1,23,0,2,46,22,68.589996337890625,18.200000762939453,21,67.43000030517578,19,1,0,0,0,0,2,69.80904388427734,19.05714225769043,42,71.65274810791016,14.962499618530273,40,0,NA,NA,6,40006,6
31069,46,21,25,14,1,1,1,2,2,2,15,72,40,19.049999237060547,70,42,40006,„”‰‡,11,6,4,2,23,0,2,46,20,71.1500015258789,20,19,76.31999969482422,10.5,1,0,0,0,0,2,69.80904388427734,19.05714225769043,42,71.65274810791016,14.962499618530273,40,0,NA,NA,6,40006,6
31070,61,39,22,11,1,1,1,2,2,1,3,77,31,29.030000686645508,76,31,40006,„”‰‡,11,11,4,1,37,0,1,37,31,76,29.030000686645508,31,77,3,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,11,40006,11
31073,33,19,14,7,1,1,1,3,1,1,11,70,27,20.690000534057617,69,29,40006,„”‰‡,11,16,4,1,33,0,1,33,29,68.86000061035156,20.700000762939453,27,70.220001220703125,11.100000381469727,1,0,0,0,0,1,68.86000061035156,20.700000762939453,29,70.220001220703125,11.100000381469727,27,0,NA,NA,16,40006,16
31075,69,30,39,15,1,1,1,1,2,2,3,81,64,12.3100004196167,75,65,40006,„”‰‡,11,6,4,1,35,0,2,69,34,76.5,17.600000381469727,34,82.23999786376953,0,1,0,0,0,0,2,74.99769592285156,12.306154251098633,65,81.09625244140625,3.140625,64,0,NA,NA,6,40006,6
31075,69,30,39,15,1,1,1,1,2,2,3,81,64,12.3100004196167,75,65,40006,„”‰‡,11,6,4,2,34,0,2,69,31,73.3499984741211,6.5,30,79.80000305175781,6.699999809265137,1,0,0,0,0,2,74.99769592285156,12.306154251098633,65,81.09625244140625,3.140625,64,0,NA,NA,6,40006,6
31077,90,53,37,23,1,1,1,3,4,2,17,67,71,32.880001068115234,67,73,40006,„”‰‡,11,13,4,1,36,0,2,71,39,70.410003662109375,25.600000381469727,39,65.91999816894531,20.5,1,0,0,0,0,2,67.19164276123047,32.865753173828125,73,66.7718276977539,16.894365310668945,71,0,NA,NA,13,40006,13
31077,90,53,37,23,1,1,1,3,4,2,17,67,71,32.880001068115234,67,73,40006,„”‰‡,11,13,4,2,35,0,2,71,34,63.5,41.20000076293945,32,67.80999755859375,12.5,1,0,0,0,0,2,67.19164276123047,32.865753173828125,73,66.7718276977539,16.894365310668945,71,0,NA,NA,13,40006,13
31078,75,34,41,14,1,1,1,1,2,2,12,74,69,10.140000343322754,80,69,40006,„”‰‡,11,4,4,1,38,0,2,75,33,79.55000305175781,12.100000381469727,33,71.61000061035156,15.199999809265137,1,0,0,0,0,2,80.27521514892578,10.117391586303711,69,74.42217254638672,11.600000381469727,69,0,NA,NA,4,40006,4
31078,75,34,41,14,1,1,1,1,2,2,12,74,69,10.140000343322754,80,69,40006,„”‰‡,11,4,4,2,37,0,2,75,36,80.94000244140625,8.300000190734863,36,77,8.300000190734863,1,0,0,0,0,2,80.27521514892578,10.117391586303711,69,74.42217254638672,11.600000381469727,69,0,NA,NA,4,40006,4
31079,74,28,46,17,2,1,1,2,3,3,7,78,71,14.859999656677246,72,74,40006,„”‰‡,12,12,4,1,28,0,3,74,27,75.410003662109375,7.400000095367432,26,76.37999725341797,11.5,1,0,0,0,0,3,72.41851043701172,14.848649024963379,74,78.2645034790039,6.998591423034668,71,0,NA,NA,12,40006,12
31079,74,28,46,17,2,1,1,2,3,3,7,78,71,14.859999656677246,72,74,40006,„”‰‡,12,12,4,2,23,0,3,74,23,74.30000305175781,13,23,81.26000213623047,4.300000190734863,1,0,0,0,0,3,72.41851043701172,14.848649024963379,74,78.2645034790039,6.998591423034668,71,0,NA,NA,12,40006,12
31079,74,28,46,17,2,1,1,2,3,3,7,78,71,14.859999656677246,72,74,40006,„”‰‡,12,12,4,3,23,0,3,74,24,67.25,25,22,77.36000061035156,4.5,1,0,0,0,0,3,72.41851043701172,14.848649024963379,74,78.2645034790039,6.998591423034668,71,0,NA,NA,12,40006,12
31083,20,8,12,6,2,1,1,3,1,1,8,67,13,11.760000228881836,73,17,40006,„”‰‡,12,38,4,1,20,0,1,20,17,73.29000091552734,11.800000190734863,13,66.54000091552734,7.699999809265137,1,0,0,0,0,1,73.29000091552734,11.800000190734863,17,66.54000091552734,7.699999809265137,13,0,NA,NA,38,40006,38
31084,69,38,31,12,2,1,1,1,2,2,3,86,65,6.150000095367432,85,65,40006,„”‰‡,12,8,4,1,35,0,2,69,35,86.339996337890625,5.699999809265137,35,86.43000030517578,5.699999809265137,1,0,0,0,0,2,84.58153533935547,6.161538600921631,65,86.33769226074219,3.069230794906616,65,0,NA,NA,8,40006,8
31084,69,38,31,12,2,1,1,1,2,2,3,86,65,6.150000095367432,85,65,40006,„”‰‡,12,8,4,2,34,0,2,69,30,82.529998779296875,6.699999809265137,30,86.2300033569336,0,1,0,0,0,0,2,84.58153533935547,6.161538600921631,65,86.33769226074219,3.069230794906616,65,0,NA,NA,8,40006,8
31085,23,13,10,8,2,1,1,3,1,1,43,60,23,43.47999954223633,60,23,40006,„”‰‡,12,28,4,1,23,0,1,23,23,60,43.47999954223633,23,60,43,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,28,40006,28
31086,25,8,17,5,2,1,1,7,1,1,44,45,16,64.70999908447266,48,17,40006,„”‰‡,12,51,4,1,25,0,1,25,17,47.529998779296875,64.69999694824219,16,44.75,43.79999923706055,1,0,0,0,0,1,47.529998779296875,64.69999694824219,17,44.75,43.79999923706055,16,0,NA,NA,51,40006,51
31087,74,40,34,13,2,1,1,2,2,2,4,82,68,16,71,75,40006,„”‰‡,12,5,4,1,35,0,2,74,37,70.48999786376953,18.899999618530273,33,81.79000091552734,3,1,0,0,0,0,2,70.85479736328125,16.011999130249023,75,81.67676544189453,4.389705657958984,68,0,NA,NA,5,40006,5
31087,74,40,34,13,2,1,1,2,2,2,4,82,68,16,71,75,40006,„”‰‡,12,5,4,2,39,0,2,74,38,71.20999908447266,13.199999809265137,35,81.56999969482422,5.699999809265137,1,0,0,0,0,2,70.85479736328125,16.011999130249023,75,81.67676544189453,4.389705657958984,68,0,NA,NA,5,40006,5
31089,72,42,30,15,1,1,1,4,3,2,27,63,55,26.790000915527344,59,56,21006,ŒŽ˜‹ š˜‰ˆ,11,15,4,1,29,0,2,60,26,54.189998626708984,46.20000076293945,25,57.91999816894531,36,1,0,0,0,0,2,59.10785675048828,26.80714225769043,56,62.58363723754883,27.272727966308594,55,0,NA,NA,15,21006,15
31089,72,42,30,15,1,1,1,4,3,2,27,63,55,26.790000915527344,59,56,21006,ŒŽ˜‹ š˜‰ˆ,11,15,4,2,31,0,2,60,30,63.369998931884766,10,30,66.470001220703125,20,1,0,0,0,0,2,59.10785675048828,26.80714225769043,56,62.58363723754883,27.272727966308594,55,0,NA,NA,15,21006,15
31090,131,67,64,26,1,1,1,4,5,3,14,65,102,14.710000038146973,64,102,21006,ŒŽ˜‹ š˜‰ˆ,11,17,4,1,36,0,3,103,34,63.439998626708984,26.5,34,64.3499984741211,20.600000381469727,1,0,0,1,0,3,66.07169342041016,12.690140724182129,71,65.84563446044922,14.085915565490723,71,0,NA,NA,17,21006,17
31090,131,67,64,26,1,1,1,4,5,3,14,65,102,14.710000038146973,64,102,21006,ŒŽ˜‹ š˜‰ˆ,11,17,4,2,37,0,3,103,37,68.48999786376953,0,37,67.220001220703125,8.100000381469727,1,0,0,1,0,3,66.07169342041016,12.690140724182129,71,65.84563446044922,14.085915565490723,71,0,NA,NA,17,21006,17
31090,131,67,64,26,1,1,1,4,5,3,14,65,102,14.710000038146973,64,102,21006,ŒŽ˜‹ š˜‰ˆ,11,17,4,3,30,0,3,103,31,59.25516128540039,19.33612823486328,31,63.06322479248047,13.80322551727295,NA,1,0,1,0,3,66.07169342041016,12.690140724182129,71,65.84563446044922,14.085915565490723,71,1,31,31,17,21006,17
31092,13,9,4,7,2,1,1,5,1,1,57,54,7,44.439998626708984,61,9,21006,ŒŽ˜‹ š˜‰ˆ,12,23,4,1,13,0,1,13,9,61,44.400001525878906,7,53.56999969482422,57.099998474121094,1,0,0,0,0,1,61,44.400001525878906,9,53.56999969482422,57.099998474121094,7,0,NA,NA,23,21006,23
31095,22,12,10,6,1,1,1,1,1,1,9,74,22,27.270000457763672,73,22,968,˜…‚‰,11,0,4,1,22,0,1,22,22,73,27.270000457763672,22,74,9,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,968,0
31097,125,69,56,19,1,1,1,2,4,3,12,71,110,19.469999313354492,68,113,68007,€š€ š‰˜—,11,10,4,1,37,0,3,113,39,67.12999725341797,12.800000190734863,38,69.73999786376953,10.5,1,0,0,0,0,3,67.65389251708984,19.446903228759766,113,70.85454559326172,11.79272747039795,110,0,NA,NA,10,68007,10
31097,125,69,56,19,1,1,1,2,4,3,12,71,110,19.469999313354492,68,113,68007,€š€ š‰˜—,11,10,4,2,37,0,3,113,37,66.970001220703125,29.700000762939453,35,70.5999984741211,17.100000381469727,1,0,0,0,0,3,67.65389251708984,19.446903228759766,113,70.85454559326172,11.79272747039795,110,0,NA,NA,10,68007,10
31097,125,69,56,19,1,1,1,2,4,3,12,71,110,19.469999313354492,68,113,68007,€š€ š‰˜—,11,10,4,3,39,0,3,113,37,68.88999938964844,16.200000762939453,37,72.23999786376953,8.100000381469727,1,0,0,0,0,3,67.65389251708984,19.446903228759766,113,70.85454559326172,11.79272747039795,110,0,NA,NA,10,68007,10
31098,49,30,19,14,1,1,1,5,2,2,13,68,45,15.220000267028809,71,46,68007,€š€ š‰˜—,11,16,4,1,25,0,2,49,24,66.5,16.700000762939453,23,67.12999725341797,8.699999809265137,1,0,0,0,0,2,70.76130676269531,15.217391014099121,46,68.20066833496094,13.344444274902344,45,0,NA,NA,16,68007,16
31098,49,30,19,14,1,1,1,5,2,2,13,68,45,15.220000267028809,71,46,68007,€š€ š‰˜—,11,16,4,2,24,0,2,49,22,75.410003662109375,13.600000381469727,22,69.31999969482422,18.200000762939453,1,0,0,0,0,2,70.76130676269531,15.217391014099121,46,68.20066833496094,13.344444274902344,45,0,NA,NA,16,68007,16
31099,38,21,17,7,1,1,1,5,1,1,17,62,24,40,58,35,68007,€š€ š‰˜—,11,20,4,1,38,0,1,38,35,58.22999954223633,40,24,62,16.700000762939453,1,0,0,0,0,1,58.22999954223633,40,35,62,16.700000762939453,24,0,NA,NA,20,68007,20
31100,169,82,87,25,1,1,1,2,5,4,12,68,137,23.739999771118164,68,139,68007,€š€ š‰˜—,11,10,4,2,38,0,4,151,37,67.220001220703125,27,37,66.2699966430664,18.899999618530273,1,0,0,1,0,4,68.71375274658203,24.019229888916016,104,67.66451263427734,12.728431701660156,102,0,NA,NA,10,68007,10
31100,169,82,87,25,1,1,1,2,5,4,12,68,137,23.739999771118164,68,139,68007,€š€ š‰˜—,11,10,4,3,39,0,4,151,34,64.5,20.600000381469727,34,64.29000091552734,14.699999809265137,1,0,0,1,0,4,68.71375274658203,24.019229888916016,104,67.66451263427734,12.728431701660156,102,0,NA,NA,10,68007,10
31100,169,82,87,25,1,1,1,2,5,4,12,68,137,23.739999771118164,68,139,68007,€š€ š‰˜—,11,10,4,4,36,0,4,151,33,74.7300033569336,24.200000762939453,31,73.029998779296875,3.200000047683716,1,0,0,1,0,4,68.71375274658203,24.019229888916016,104,67.66451263427734,12.728431701660156,102,0,NA,NA,10,68007,10
31100,169,82,87,25,1,1,1,2,5,4,12,68,137,23.739999771118164,68,139,68007,€š€ š‰˜—,11,10,4,1,38,0,4,151,35,65.87914276123047,22.91028594970703,35,68.97771453857422,9.877142906188965,NA,1,0,1,0,4,68.71375274658203,24.019229888916016,104,67.66451263427734,12.728431701660156,102,1,35,35,10,68007,10
31101,39,21,18,9,2,1,1,8,1,1,34,59,38,57.88999938964844,59,38,68007,€š€ š‰˜—,12,50,4,1,39,0,1,39,38,59.029998779296875,57.900001525878906,38,58.68000030517578,34.20000076293945,1,0,0,0,0,1,59.029998779296875,57.900001525878906,38,58.68000030517578,34.20000076293945,38,0,NA,NA,50,68007,50
31102,98,58,40,22,2,1,1,3,3,3,13,75,92,12.630000114440918,74,95,68007,€š€ š‰˜—,12,14,4,1,29,0,3,98,18,64.88999938964844,11.100000381469727,18,71,11.100000381469727,1,0,0,0,0,3,70.75697326660156,13.627272605895996,66,75.921112060546875,11.122221946716309,63,0,NA,NA,14,68007,14
31102,98,58,40,22,2,1,1,3,3,3,13,75,92,12.630000114440918,74,95,68007,€š€ š‰˜—,12,14,4,2,29,0,3,98,19,65.839996337890625,21.100000381469727,16,75.75,18.799999237060547,1,0,0,0,0,3,70.75697326660156,13.627272605895996,66,75.921112060546875,11.122221946716309,63,0,NA,NA,14,68007,14
31102,98,58,40,22,2,1,1,3,3,3,13,75,92,12.630000114440918,74,95,68007,€š€ š‰˜—,12,14,4,3,40,0,3,98,29,77.62000274658203,10.300000190734863,29,79.06999969482422,6.900000095367432,1,0,0,0,0,3,70.75697326660156,13.627272605895996,66,75.921112060546875,11.122221946716309,63,0,NA,NA,14,68007,14
31103,29,12,17,6,1,1,1,1,1,1,3,80,29,19.350000381469727,72,31,2543,‰<81>‹Ž„ ˜”‹,11,2,4,1,29,0,1,29,31,71.55000305175781,19.399999618530273,29,79.55000305175781,3.4000000953674316,1,0,0,0,0,1,71.55000305175781,19.399999618530273,31,79.55000305175781,3.4000000953674316,29,0,NA,NA,2,2543,2
31105,15,9,6,4,2,1,1,2,1,1,11,82,9,20,80,10,1123,'€ <8d>‰ƒ‰‘‡ ˜”‹,12,4,4,1,15,0,1,15,10,80,20,9,82,11,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1123,4
31107,76,35,41,13,1,1,1,2,3,2,13,71,61,32.790000915527344,70,61,78006,˜…‹˜‹-„<90>‡ ‘ƒ˜”,11,7,4,1,31,0,2,63,30,70.56999969482422,30,30,71.5,10,1,0,0,0,0,2,69.558685302734375,32.795082092285156,61,71.21540832519531,13.100000381469727,61,0,NA,NA,7,78006,7
31107,76,35,41,13,1,1,1,2,3,2,13,71,61,32.790000915527344,70,61,78006,˜…‹˜‹-„<90>‡ ‘ƒ˜”,11,7,4,2,32,0,2,63,31,68.58000183105469,35.5,31,70.94000244140625,16.100000381469727,1,0,0,0,0,2,69.558685302734375,32.795082092285156,61,71.21540832519531,13.100000381469727,61,0,NA,NA,7,78006,7
31108,17,8,9,6,2,1,1,6,1,1,0,76,14,14.289999961853027,67,14,78006,˜…‹˜‹-„<90>‡ ‘ƒ˜”,12,28,4,1,17,0,1,17,14,66.79000091552734,14.300000190734863,14,76.5,0,1,0,0,0,0,1,66.79000091552734,14.300000190734863,14,76.5,0,14,0,NA,NA,28,78006,28
31109,94,52,42,17,1,2,1,1,3,3,13,76,87,17.440000534057617,72,86,5801,"Œ""˜„Ž <8d>˜‹",11,2,4,1,28,0,3,94,26,62,34.599998474121094,26,65.45999908447266,23.100000381469727,1,0,0,0,0,3,72.243255615234375,17.460464477539062,86,75.608734130859375,12.654023170471191,87,0,NA,NA,2,5801,2
31109,94,52,42,17,1,2,1,1,3,3,13,76,87,17.440000534057617,72,86,5801,"Œ""˜„Ž <8d>˜‹",11,2,4,2,33,0,3,94,28,76.56999969482422,14.300000190734863,29,80.4800033569336,10.300000190734863,1,0,0,0,0,3,72.243255615234375,17.460464477539062,86,75.608734130859375,12.654023170471191,87,0,NA,NA,2,5801,2
31109,94,52,42,17,1,2,1,1,3,3,13,76,87,17.440000534057617,72,86,5801,"Œ""˜„Ž <8d>˜‹",11,2,4,3,33,0,3,94,32,76.779998779296875,6.300000190734863,32,79.44000244140625,6.300000190734863,1,0,0,0,0,3,72.243255615234375,17.460464477539062,86,75.608734130859375,12.654023170471191,87,0,NA,NA,2,5801,2
31114,23,10,13,6,1,1,1,0,1,1,9,81,23,22.729999542236328,69,22,6940,Œ€‹‰Ž <8f>‚’Ž,11,1,4,1,23,0,1,23,22,68.7300033569336,22.700000762939453,23,80.779998779296875,8.699999809265137,1,0,0,0,0,1,68.7300033569336,22.700000762939453,22,80.779998779296875,8.699999809265137,23,0,NA,NA,1,6940,1
31115,11,3,8,6,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,1,11,0,1,11,11,72.2699966430664,9.100000381469727,10,77.69999694824219,0,1,0,1,0,1,1,72.2699966430664,9.100000381469727,11,77.69999694824219,0,10,0,NA,NA,0,2907,0
31116,46,23,23,9,1,1,1,0,2,2,13,74,45,28.889999389648438,60,45,3442,š‰<90>’Ž,11,0,4,1,25,0,2,46,24,64.04000091552734,25,24,75.29000091552734,16.700000762939453,1,0,0,0,0,2,60.400001525878906,28.873332977294922,45,73.55400085449219,13.34000015258789,45,0,NA,NA,0,3442,0
31116,46,23,23,9,1,1,1,0,2,2,13,74,45,28.889999389648438,60,45,3442,š‰<90>’Ž,11,0,4,2,21,0,2,46,21,56.2400016784668,33.29999923706055,21,71.56999969482422,9.5,1,0,0,0,0,2,60.400001525878906,28.873332977294922,45,73.55400085449219,13.34000015258789,45,0,NA,NA,0,3442,0
31120,26,12,14,7,2,2,1,2,1,1,9,80,23,17.389999389648438,68,23,7690,<8f>…‰–’ ˜‰<90>,12,11,4,1,26,0,1,26,23,67.779998779296875,17.399999618530273,23,79.6500015258789,8.699999809265137,1,0,0,0,0,1,67.779998779296875,17.399999618530273,23,79.6500015258789,8.699999809265137,23,0,NA,NA,11,7690,11
31121,43,16,27,13,1,1,1,2,2,2,3,79,33,12.5,78,32,25007,˜™<90>,11,13,4,1,22,0,2,43,19,79.41999816894531,0,19,75.470001220703125,10.5,1,0,0,0,0,2,76.5691909790039,10.800000190734863,37,71.970001220703125,10.5,38,0,NA,NA,13,25007,13
